Product ID,Product Name,Product Price,Unit Price,Date of Transaction,Hour of Transaction,Country
2,Long Sleeve Shirt,12,40.17,2020-12-06,16:40,Netherlands
2,Dress Pants,7,59.03,2020-10-01,00:30,Luxembourg
3,Long Sleeve Shirt,17,12.08,2020-02-27,01:50,Italy
9,Polo Shirt,20,75.07,2020-12-07,04:11,Czech Republic
3,Long Sleeve Shirt,13,13.7,2020-08-23,23:07,Greece
5,Jeans,20,55.9,2020-11-08,17:36,Germany
4,Sneakers,9,18.51,2020-05-09,00:39,Ireland
9,Dress Shoes,4,31.09,2020-10-30,06:43,Finland
7,Dress Pants,17,91.32,2020-08-17,09:19,Belgium
9,Dress Pants,12,15.75,2020-01-22,14:06,Hungary
8,Sports Shoes,11,83.47,2020-09-12,18:55,Slovakia
5,Long Sleeve Shirt,12,75.05,2020-07-08,15:43,Belgium
10,Sports Shoes,12,33.94,2020-04-02,00:48,Norway
6,Polo Shirt,15,78.61,2020-05-09,04:51,France
2,Polo Shirt,20,38.15,2020-10-11,14:23,Denmark
6,Casual Shoes,4,51.13,2020-12-16,18:34,Spain
7,Sweatpants,6,12.62,2020-07-31,11:10,Sweden
8,Dress Shoes,7,75.93,2020-10-04,21:13,Malta
10,Dress Shirt,6,89.25,2020-07-04,21:34,Spain
3,Dress Shoes,6,12.76,2020-11-02,19:12,Greece
1,Sweatpants,7,47.25,2020-10-09,14:12,Croatia
7,Sports Shoes,5,60.96,2020-06-17,06:13,Czech Republic
8,Dress Shoes,4,70.24,2020-12-29,02:54,Austria
10,Long Sleeve Shirt,15,63.59,2020-10-21,02:26,Luxembourg
2,Dress Shoes,13,13.42,2020-06-02,04:06,Bulgaria
1,Dress Shoes,8,91.21,2020-05-03,13:31,Poland
6,Sweatpants,8,36.8,2020-07-07,03:45,Iceland
10,Sweatpants,18,46.44,2020-07-07,01:06,Liechtenstein
4,Polo Shirt,17,83.62,2020-03-21,00:20,Poland
8,Dress Shoes,12,59.18,2020-06-17,00:51,Estonia
1,Jeans,11,70.19,2020-02-29,23:48,Liechtenstein
10,Jeans,18,96.44,2020-12-16,21:40,Norway
5,Sweatpants,6,23.2,2020-02-07,00:28,Slovakia
6,Sneakers,12,86.2,2020-03-12,11:01,Estonia
8,Sneakers,3,66.21,2020-04-15,03:32,Lithuania
3,Long Sleeve Shirt,17,93.51,2020-09-08,21:44,Estonia
2,Casual Shoes,2,64.92,2020-03-24,16:22,Malta
6,Sports Shoes,9,74.64,2020-03-02,10:19,Czech Republic
1,Casual Shoes,4,27.82,2020-09-22,21:51,Denmark
7,Casual Shoes,5,98.74,2020-02-18,20:34,Lithuania
4,Sports Shoes,16,12.08,2020-11-04,04:50,Norway
4,Long Sleeve Shirt,14,79.01,2020-11-12,19:27,Netherlands
5,Polo Shirt,6,58.62,2020-10-29,09:31,Bulgaria
3,Long Sleeve Shirt,16,78.94,2020-09-16,16:53,Luxembourg
8,Polo Shirt,7,63.35,2020-01-15,22:20,Cyprus
4,Sweatpants,12,26.74,2020-04-08,00:07,Czech Republic
8,Polo Shirt,14,53.79,2020-05-03,19:03,Bulgaria
10,Casual Shoes,13,76.37,2020-09-22,19:45,Austria
1,Polo Shirt,2,29.16,2020-10-05,18:45,Poland
5,Polo Shirt,12,37.78,2020-02-03,19:07,Iceland
4,Sneakers,4,73.81,2020-08-03,19:46,Belgium
1,Casual Shoes,16,85.48,2020-12-27,08:02,Netherlands
2,Dress Shoes,12,85.47,2020-09-18,23:02,Poland
10,Casual Shoes,7,72.28,2020-02-19,04:44,Lithuania
7,Jeans,17,86.58,2020-08-08,13:40,Latvia
10,Dress Pants,3,92.76,2020-04-14,19:26,Slovenia
9,Sports Shoes,18,12.43,2020-12-11,15:53,Belgium
1,Sneakers,4,58.93,2020-09-28,16:05,Ireland
2,Sports Shoes,2,22.38,2020-07-10,05:59,Hungary
6,Jeans,6,59.37,2020-03-10,07:38,Slovakia
1,Casual Shoes,9,81.08,2020-11-23,00:09,Estonia
8,Dress Shoes,12,48.87,2020-10-06,21:43,Malta
6,Polo Shirt,11,35.32,2020-04-27,11:49,Cyprus
2,Casual Shoes,2,92.23,2020-08-04,04:09,Lithuania
5,Polo Shirt,5,91.92,2020-06-27,19:49,Luxembourg
8,Jeans,1,35.84,2020-11-30,23:28,Denmark
4,Casual Shoes,9,22.63,2020-12-27,17:36,Iceland
9,Dress Shoes,8,21.38,2020-05-18,15:24,Hungary
8,Polo Shirt,8,35.4,2020-10-24,00:51,Romania
8,Polo Shirt,12,52.02,2020-11-04,15:25,Norway
5,Casual Shoes,15,59.4,2020-02-26,03:40,Austria
4,Long Sleeve Shirt,5,23.73,2020-01-03,17:57,Cyprus
5,Dress Shirt,10,33.61,2020-05-26,10:09,Lithuania
6,Sweatpants,18,56.64,2020-01-29,06:33,Luxembourg
10,Polo Shirt,19,50.55,2020-01-18,22:28,Ireland
8,Sweatpants,4,43.97,2020-07-21,22:39,Estonia
1,Polo Shirt,8,65.29,2020-04-26,06:20,Poland
7,Dress Shirt,17,17.99,2020-06-19,22:49,Italy
10,Dress Shirt,11,90.45,2020-04-20,04:02,Hungary
9,Long Sleeve Shirt,2,15.63,2020-05-14,06:29,Denmark
9,Dress Shoes,18,52.07,2020-07-13,19:48,Cyprus
8,Sneakers,13,19.31,2020-09-23,21:02,Finland
8,Long Sleeve Shirt,7,93.37,2020-05-09,04:36,Germany
8,Dress Shoes,19,11.2,2020-04-15,15:21,Finland
2,Long Sleeve Shirt,9,18.36,2020-11-07,04:35,Estonia
10,Sports Shoes,10,61.05,2020-03-28,06:29,Ireland
5,Sweatpants,12,84.78,2020-09-20,11:12,Finland
2,Casual Shoes,1,12.17,2020-04-28,15:37,Czech Republic
1,Dress Shirt,18,51.88,2020-06-21,11:51,Poland
2,Dress Shoes,9,25.34,2020-02-01,09:09,Romania
8,Dress Shoes,14,73.21,2020-09-29,11:45,Denmark
7,Sneakers,11,15.19,2020-02-20,09:48,Portugal
1,Dress Pants,12,14.99,2020-12-01,02:19,Liechtenstein
4,Jeans,18,78.27,2020-07-02,07:02,Netherlands
9,Polo Shirt,12,10.02,2020-10-11,22:01,Slovenia
9,Dress Pants,4,97.4,2020-12-09,19:22,Croatia
1,Polo Shirt,20,14.22,2020-06-20,23:16,Croatia
8,Dress Shoes,17,35.62,2020-11-24,18:37,Croatia
10,Sneakers,14,63.98,2020-03-10,22:32,Luxembourg
2,Sneakers,18,90.4,2020-09-16,10:27,Finland
6,Polo Shirt,9,19.2,2020-02-29,11:20,Netherlands
9,Polo Shirt,7,54.89,2020-04-09,04:33,Sweden
2,Sneakers,10,78.62,2020-08-09,14:29,Estonia
7,Sweatpants,7,11.58,2020-10-07,10:24,Belgium
9,Long Sleeve Shirt,16,41.66,2020-11-14,20:37,Germany
10,Jeans,13,81.78,2020-07-04,12:02,Italy
2,Polo Shirt,3,44.17,2020-08-14,15:15,France
2,Dress Pants,4,63.87,2020-10-06,21:15,Austria
7,Dress Shoes,4,34.19,2020-04-09,16:20,Slovenia
3,Sweatpants,12,90.12,2020-01-10,13:58,Lithuania
1,Sweatpants,18,61.87,2020-05-08,04:59,Liechtenstein
2,Long Sleeve Shirt,6,67.68,2020-05-05,04:42,Ireland
6,Long Sleeve Shirt,1,74.62,2020-04-21,12:09,Austria
3,Dress Shirt,15,57.33,2020-05-24,07:14,Latvia
2,Dress Shirt,10,37.67,2020-05-06,12:13,Ireland
8,Polo Shirt,16,30.37,2020-12-13,02:22,Sweden
3,Long Sleeve Shirt,16,85.82,2020-03-19,12:18,Slovakia
1,Sweatpants,14,21.48,2020-04-09,12:22,Czech Republic
9,Dress Pants,20,46.32,2020-05-25,20:45,Germany
6,Sports Shoes,11,88.05,2020-05-11,21:01,Italy
8,Dress Shirt,15,95.41,2020-03-11,09:03,Ireland
9,Jeans,9,55.64,2020-04-16,19:22,Netherlands
5,Long Sleeve Shirt,6,59.79,2020-01-18,12:58,Hungary
4,Long Sleeve Shirt,17,71.88,2020-01-19,06:48,Luxembourg
1,Sweatpants,12,62.22,2020-10-13,11:25,Slovakia
9,Sports Shoes,18,61.25,2020-05-31,11:18,Liechtenstein
2,Dress Shoes,5,88.78,2020-02-08,09:07,Malta
3,Dress Shoes,20,14.74,2020-09-18,09:15,Poland
10,Sneakers,10,58.34,2020-03-24,12:58,Bulgaria
7,Sneakers,1,39.81,2020-12-12,02:56,Iceland
4,Dress Shirt,11,51.33,2020-08-04,23:58,Netherlands
10,Sweatpants,14,34.25,2020-02-22,04:46,Austria
2,Casual Shoes,14,44.34,2020-01-11,05:08,Austria
1,Sneakers,14,98.42,2020-09-11,12:16,Lithuania
8,Dress Pants,15,57.13,2020-08-20,20:09,Luxembourg
10,Dress Pants,13,19.72,2020-02-02,20:40,Latvia
8,Long Sleeve Shirt,19,58.45,2020-04-25,08:13,Estonia
9,Dress Shirt,14,41.73,2020-08-01,17:37,Malta
7,Sports Shoes,18,35.56,2020-04-06,10:19,Netherlands
4,Dress Pants,9,88.73,2020-09-05,01:37,Luxembourg
7,Sneakers,13,93.16,2020-12-08,18:10,Portugal
10,Sneakers,9,12.72,2020-05-08,10:39,Greece
5,Sweatpants,13,37.26,2020-10-24,19:36,Ireland
10,Long Sleeve Shirt,2,47.59,2020-12-17,16:00,Malta
5,Dress Shoes,11,71.66,2020-07-23,23:15,Greece
9,Sports Shoes,19,87.42,2020-09-27,08:16,Estonia
2,Long Sleeve Shirt,9,14.74,2020-06-28,08:22,Sweden
9,Sports Shoes,5,17.9,2020-12-05,20:52,Finland
10,Casual Shoes,3,43.69,2020-12-16,21:20,Netherlands
2,Sweatpants,1,36.55,2020-01-02,21:55,Poland
4,Sweatpants,8,17.64,2020-03-23,02:03,Malta
7,Casual Shoes,3,79.57,2020-12-15,07:38,Spain
5,Jeans,9,17.89,2020-12-28,11:41,Finland
7,Dress Pants,2,19.98,2020-07-09,15:11,Italy
8,Dress Shirt,19,87.64,2020-03-31,23:24,Bulgaria
5,Sneakers,11,27.96,2020-06-15,10:47,Hungary
6,Long Sleeve Shirt,3,68.79,2020-10-04,02:11,Germany
5,Dress Shirt,2,53.08,2020-09-21,17:22,Finland
7,Casual Shoes,1,48.07,2020-02-07,15:39,Malta
8,Casual Shoes,11,97.49,2020-09-24,12:51,Germany
4,Dress Pants,12,12.72,2020-05-01,07:10,Belgium
7,Sports Shoes,7,13.53,2020-02-03,05:40,Liechtenstein
5,Jeans,9,10.72,2020-07-09,07:05,Cyprus
9,Dress Shirt,11,96.48,2020-06-01,04:44,Malta
4,Sports Shoes,16,78.3,2020-04-17,10:31,Malta
7,Dress Shirt,20,99.23,2020-12-17,00:19,Bulgaria
3,Long Sleeve Shirt,19,71.66,2020-03-14,17:42,Greece
1,Dress Shoes,18,21.12,2020-03-26,08:14,Estonia
5,Jeans,10,53.32,2020-05-19,23:06,Finland
10,Dress Shoes,18,53.54,2020-04-02,15:25,Germany
7,Dress Pants,10,93.03,2020-02-16,09:57,Spain
9,Long Sleeve Shirt,5,94.04,2020-06-16,10:08,Italy
3,Polo Shirt,4,30.3,2020-06-10,04:21,Iceland
10,Casual Shoes,19,59.84,2020-01-13,15:44,Hungary
4,Dress Shoes,5,22.93,2020-01-14,16:57,Czech Republic
6,Polo Shirt,7,14.12,2020-05-09,11:56,Croatia
2,Sports Shoes,19,63.21,2020-02-19,17:40,Norway
4,Dress Shoes,15,99.71,2020-12-12,07:07,Spain
8,Sweatpants,10,77.58,2020-03-08,15:59,Romania
4,Dress Shirt,7,90.53,2020-06-23,15:27,Spain
1,Sneakers,7,26.97,2020-08-16,01:43,Denmark
9,Polo Shirt,12,18.2,2020-10-06,05:01,Liechtenstein
3,Sneakers,4,21.4,2020-09-20,09:47,Belgium
9,Casual Shoes,19,80.18,2020-06-07,18:50,Finland
2,Sweatpants,18,27.45,2020-11-29,14:18,Denmark
6,Dress Shoes,16,22.73,2020-06-08,03:49,Belgium
3,Polo Shirt,3,81.45,2020-05-23,04:57,Ireland
2,Dress Shirt,13,45.2,2020-09-24,17:57,Greece
10,Polo Shirt,18,43.18,2020-04-02,23:23,Czech Republic
9,Casual Shoes,7,97.7,2020-01-22,17:51,Malta
4,Polo Shirt,15,89.09,2020-03-17,09:48,Belgium
6,Polo Shirt,7,91.73,2020-05-13,04:20,Norway
10,Dress Pants,2,17.21,2020-08-13,12:06,Spain
6,Dress Pants,9,66.17,2020-08-03,14:21,Finland
8,Long Sleeve Shirt,19,27.18,2020-05-17,14:25,Poland
10,Dress Pants,17,87.86,2020-09-02,21:00,Germany
7,Long Sleeve Shirt,20,20.0,2020-07-30,23:40,Estonia
3,Jeans,10,93.56,2020-08-12,06:24,Romania
1,Long Sleeve Shirt,8,35.13,2020-05-17,02:05,Estonia
4,Dress Pants,15,90.79,2020-12-01,08:34,Latvia
8,Sweatpants,11,24.27,2020-06-26,02:48,Malta
4,Dress Shirt,8,17.66,2020-09-28,21:04,Portugal
8,Jeans,19,45.6,2020-02-16,15:25,Sweden
5,Long Sleeve Shirt,11,15.21,2020-11-19,05:20,Belgium
5,Long Sleeve Shirt,12,45.12,2020-09-07,23:18,Portugal
9,Casual Shoes,3,46.77,2020-02-06,15:42,France
6,Polo Shirt,15,70.82,2020-04-12,14:52,Poland
7,Sports Shoes,8,47.39,2020-08-30,12:41,Malta
1,Polo Shirt,4,65.04,2020-03-22,00:26,Austria
4,Dress Shirt,6,54.86,2020-05-21,18:18,Slovakia
7,Sneakers,19,47.79,2020-08-15,06:51,Poland
6,Long Sleeve Shirt,15,59.68,2020-07-15,02:58,Cyprus
6,Jeans,3,27.75,2020-02-07,13:07,Slovenia
2,Dress Shirt,11,35.53,2020-01-31,00:57,Portugal
9,Sweatpants,11,79.07,2020-09-21,11:07,Norway
2,Sweatpants,11,28.85,2020-06-01,22:19,Estonia
9,Sneakers,10,10.67,2020-09-10,09:21,Liechtenstein
2,Casual Shoes,11,65.17,2020-12-06,10:58,Lithuania
10,Dress Pants,14,42.6,2020-08-17,22:04,Croatia
2,Polo Shirt,5,29.67,2020-03-05,18:26,Estonia
7,Sports Shoes,6,84.36,2020-08-10,15:42,Hungary
3,Dress Pants,13,75.88,2020-11-02,18:14,Portugal
8,Polo Shirt,8,22.32,2020-08-03,02:34,Denmark
4,Jeans,19,79.2,2020-12-29,23:49,Slovakia
6,Polo Shirt,16,71.97,2020-05-21,06:43,Belgium
10,Dress Shoes,2,19.49,2020-07-08,14:46,Latvia
1,Dress Shirt,18,46.07,2020-12-16,02:51,Iceland
4,Dress Pants,11,30.11,2020-06-19,02:14,Austria
5,Dress Shirt,10,41.76,2020-08-11,22:11,Slovenia
4,Sports Shoes,3,84.17,2020-04-22,17:00,Iceland
2,Dress Pants,13,12.33,2020-03-19,18:06,Slovenia
1,Casual Shoes,17,34.2,2020-05-08,00:13,Malta
6,Casual Shoes,9,70.79,2020-03-02,09:15,Norway
4,Dress Pants,19,21.52,2020-04-29,20:14,Croatia
3,Sweatpants,8,33.06,2020-03-20,21:48,France
4,Sports Shoes,13,97.71,2020-05-05,20:34,Estonia
5,Casual Shoes,6,35.68,2020-09-27,21:16,Austria
2,Dress Shirt,12,20.79,2020-06-13,01:24,Netherlands
1,Dress Shoes,15,50.1,2020-10-08,20:00,Hungary
1,Polo Shirt,13,55.42,2020-07-03,18:26,Denmark
8,Casual Shoes,16,30.95,2020-12-06,19:01,Sweden
10,Sneakers,6,93.95,2020-07-11,02:00,France
6,Sweatpants,10,57.48,2020-09-13,12:47,Bulgaria
3,Sports Shoes,10,30.49,2020-11-23,19:28,Malta
9,Sneakers,7,55.27,2020-08-20,23:33,Luxembourg
10,Jeans,12,26.69,2020-12-19,20:42,Luxembourg
3,Sweatpants,7,38.97,2020-04-18,04:37,Poland
5,Sports Shoes,16,81.24,2020-11-04,08:49,Norway
8,Dress Shirt,13,87.68,2020-02-13,18:49,Germany
5,Sneakers,15,70.64,2020-05-30,09:28,Greece
2,Dress Shoes,4,99.35,2020-02-25,23:46,Portugal
1,Dress Pants,14,19.06,2020-11-07,22:16,Czech Republic
2,Sweatpants,1,46.21,2020-03-02,01:16,Portugal
9,Sneakers,6,39.21,2020-12-20,12:18,France
1,Sneakers,18,19.15,2020-03-04,20:42,Greece
9,Long Sleeve Shirt,11,70.97,2020-10-06,21:28,Lithuania
6,Sports Shoes,15,34.95,2020-08-14,08:11,Germany
10,Jeans,13,66.11,2020-07-27,02:10,Estonia
4,Sneakers,14,40.25,2020-09-05,15:42,Romania
1,Polo Shirt,1,71.55,2020-12-06,15:04,Cyprus
9,Sports Shoes,19,56.16,2020-01-13,15:24,Spain
9,Polo Shirt,14,60.86,2020-04-10,00:01,Ireland
4,Jeans,20,41.2,2020-01-28,07:08,Slovakia
3,Sweatpants,14,83.02,2020-02-29,00:51,Norway
5,Casual Shoes,11,15.03,2020-12-31,19:23,Poland
9,Dress Shirt,11,83.52,2020-01-15,16:47,Belgium
6,Polo Shirt,13,45.32,2020-01-13,05:58,Austria
2,Sports Shoes,14,59.75,2020-11-25,06:25,Denmark
6,Sports Shoes,3,75.66,2020-09-01,19:18,Latvia
1,Sweatpants,12,48.02,2020-12-25,20:56,Germany
10,Dress Shirt,6,26.41,2020-10-17,09:43,Czech Republic
10,Dress Shirt,7,45.86,2020-03-13,04:49,Ireland
4,Sweatpants,12,87.38,2020-04-17,09:54,Spain
6,Polo Shirt,6,31.19,2020-10-09,03:54,France
6,Sneakers,8,28.78,2020-07-20,12:23,Ireland
6,Dress Pants,2,31.42,2020-05-01,09:32,Lithuania
7,Jeans,9,49.1,2020-12-20,15:40,Denmark
2,Dress Shirt,17,17.01,2020-10-26,18:07,Romania
6,Polo Shirt,18,97.29,2020-05-07,14:25,France
3,Long Sleeve Shirt,15,64.24,2020-02-29,06:25,Liechtenstein
7,Sneakers,15,35.51,2020-07-02,10:29,France
1,Dress Pants,11,95.83,2020-09-18,15:04,Italy
9,Sweatpants,1,74.5,2020-04-29,21:18,Cyprus
7,Casual Shoes,20,41.29,2020-11-17,06:56,Spain
2,Dress Shoes,12,69.82,2020-04-04,03:31,Netherlands
6,Sports Shoes,11,87.11,2020-09-25,06:28,Slovakia
2,Polo Shirt,10,44.49,2020-08-17,01:33,Lithuania
7,Polo Shirt,3,28.94,2020-02-15,22:37,Iceland
5,Dress Shirt,20,98.05,2020-04-06,07:23,Spain
3,Dress Pants,9,80.49,2020-10-15,07:18,Liechtenstein
7,Jeans,11,11.31,2020-07-03,21:48,France
4,Polo Shirt,10,70.62,2020-10-22,06:30,Netherlands
1,Casual Shoes,8,18.1,2020-10-05,21:13,Austria
6,Casual Shoes,19,92.52,2020-05-05,19:25,Sweden
5,Dress Pants,16,97.99,2020-07-21,09:40,Denmark
7,Dress Shirt,4,77.51,2020-02-04,21:24,Austria
7,Sports Shoes,15,87.38,2020-08-23,16:52,Norway
1,Dress Pants,6,34.43,2020-01-08,03:17,Germany
3,Dress Pants,20,26.94,2020-03-17,20:20,Germany
10,Long Sleeve Shirt,17,87.0,2020-03-20,10:16,Liechtenstein
4,Sneakers,19,70.05,2020-12-18,20:29,France
4,Sneakers,20,60.27,2020-07-23,07:42,Finland
6,Sports Shoes,14,19.91,2020-05-11,11:30,Latvia
5,Jeans,17,35.35,2020-11-24,02:30,Austria
3,Sweatpants,11,43.56,2020-01-23,06:06,Norway
2,Polo Shirt,2,94.32,2020-09-09,16:00,Austria
8,Sweatpants,13,83.14,2020-02-11,22:12,Slovakia
1,Dress Shoes,16,62.14,2020-05-14,08:08,Spain
2,Polo Shirt,14,25.71,2020-10-04,17:02,Slovakia
4,Long Sleeve Shirt,19,81.72,2020-08-27,21:06,Iceland
2,Sports Shoes,11,95.08,2020-08-12,13:55,Ireland
2,Dress Shirt,12,65.55,2020-10-10,12:38,Latvia
4,Sneakers,4,53.19,2020-11-20,09:09,Netherlands
2,Casual Shoes,10,60.01,2020-04-24,03:19,Slovakia
3,Sneakers,12,77.92,2020-07-16,13:00,Greece
1,Dress Shirt,5,36.64,2020-02-22,07:03,Sweden
10,Sneakers,13,92.04,2020-10-07,19:19,Bulgaria
1,Dress Pants,9,43.59,2020-07-05,18:57,Denmark
6,Dress Pants,10,62.93,2020-08-20,22:16,Bulgaria
3,Jeans,10,22.94,2020-04-15,02:50,Czech Republic
5,Dress Shirt,11,35.53,2020-08-24,19:11,Bulgaria
8,Sports Shoes,15,46.88,2020-06-27,13:51,Slovakia
2,Jeans,19,58.83,2020-11-22,05:31,Lithuania
2,Dress Shirt,18,37.9,2020-12-02,09:46,Latvia
1,Dress Shoes,4,76.93,2020-08-03,11:11,Lithuania
7,Dress Pants,19,79.52,2020-04-23,21:14,Sweden
3,Jeans,8,25.22,2020-07-26,00:01,Poland
6,Polo Shirt,19,82.08,2020-01-06,00:29,Romania
7,Dress Pants,15,11.45,2020-03-24,18:23,France
2,Long Sleeve Shirt,14,39.69,2020-05-08,13:26,Estonia
5,Casual Shoes,5,48.56,2020-09-20,22:25,Bulgaria
3,Sneakers,13,14.06,2020-05-23,23:50,Malta
3,Sports Shoes,7,54.91,2020-11-12,07:44,Austria
7,Jeans,4,37.74,2020-10-19,14:15,France
4,Jeans,7,48.67,2020-02-26,19:37,Norway
9,Dress Pants,8,64.62,2020-01-09,20:41,Norway
4,Dress Pants,18,55.2,2020-04-25,16:24,Luxembourg
10,Long Sleeve Shirt,11,42.55,2020-09-29,04:47,Italy
10,Long Sleeve Shirt,7,25.02,2020-09-16,09:03,Croatia
10,Dress Pants,15,98.81,2020-03-28,03:51,Greece
1,Jeans,6,59.91,2020-09-24,20:04,Croatia
9,Dress Pants,2,39.03,2020-12-10,15:44,Hungary
7,Casual Shoes,2,57.51,2020-11-23,11:44,Luxembourg
10,Casual Shoes,15,56.56,2020-01-31,11:52,Spain
2,Jeans,1,99.69,2020-04-09,13:15,Netherlands
3,Sneakers,8,82.86,2020-06-05,19:23,Lithuania
8,Long Sleeve Shirt,15,90.76,2020-09-26,18:37,Poland
3,Jeans,16,22.95,2020-04-18,16:36,Belgium
7,Dress Shoes,11,88.49,2020-09-02,12:23,Hungary
9,Jeans,7,29.66,2020-10-16,15:42,Malta
5,Casual Shoes,6,65.25,2020-04-20,16:43,Cyprus
2,Sneakers,8,67.91,2020-12-21,01:51,Italy
5,Sports Shoes,7,11.48,2020-11-01,07:55,France
1,Dress Pants,3,86.61,2020-10-28,00:45,Czech Republic
5,Dress Pants,4,21.08,2020-05-28,23:06,Portugal
6,Long Sleeve Shirt,19,62.04,2020-03-26,07:20,Austria
10,Dress Shoes,2,43.22,2020-01-09,17:22,Germany
10,Jeans,2,92.42,2020-07-26,05:29,Luxembourg
4,Sports Shoes,12,53.63,2020-02-20,20:26,France
5,Sports Shoes,5,40.99,2020-05-24,12:13,France
2,Jeans,10,62.8,2020-11-22,06:41,Spain
1,Long Sleeve Shirt,7,82.13,2020-03-20,23:19,Croatia
1,Sports Shoes,6,11.84,2020-09-28,08:19,Denmark
6,Sweatpants,11,93.79,2020-11-28,21:25,Croatia
7,Polo Shirt,10,12.25,2020-01-12,10:27,Italy
10,Sweatpants,19,73.58,2020-12-25,16:33,Norway
5,Long Sleeve Shirt,17,96.09,2020-02-08,04:15,Sweden
9,Polo Shirt,20,90.48,2020-09-15,05:49,Finland
3,Long Sleeve Shirt,18,96.25,2020-12-30,02:24,Belgium
3,Jeans,5,93.55,2020-10-20,22:22,Italy
3,Sweatpants,16,27.93,2020-03-20,13:28,Poland
4,Long Sleeve Shirt,18,34.03,2020-03-22,20:30,Hungary
8,Casual Shoes,19,95.84,2020-12-07,09:40,Belgium
3,Long Sleeve Shirt,14,20.05,2020-05-29,06:40,Bulgaria
2,Long Sleeve Shirt,7,99.18,2020-10-09,14:11,Denmark
6,Long Sleeve Shirt,19,43.4,2020-12-26,04:47,Finland
5,Sneakers,15,57.21,2020-03-22,02:20,Estonia
8,Dress Shoes,3,33.48,2020-10-30,21:35,Italy
2,Long Sleeve Shirt,3,40.24,2020-08-27,01:55,Estonia
10,Dress Shoes,19,77.72,2020-11-21,02:51,Slovenia
6,Polo Shirt,9,16.6,2020-09-23,02:13,Croatia
1,Sports Shoes,4,70.07,2020-08-24,04:40,Sweden
7,Sweatpants,6,53.96,2020-09-16,01:11,Latvia
5,Dress Pants,12,37.78,2020-10-21,06:28,Austria
2,Polo Shirt,7,64.24,2020-08-10,10:10,Cyprus
5,Dress Shoes,15,28.37,2020-04-12,05:01,Czech Republic
8,Dress Shoes,7,18.49,2020-02-23,15:14,Portugal
3,Long Sleeve Shirt,5,45.23,2020-05-20,19:01,Netherlands
8,Long Sleeve Shirt,10,82.13,2020-05-27,21:26,Poland
4,Polo Shirt,5,82.15,2020-08-13,16:22,Portugal
1,Long Sleeve Shirt,15,86.99,2020-04-15,00:25,Netherlands
2,Polo Shirt,5,90.82,2020-03-19,06:21,Czech Republic
9,Sweatpants,4,15.07,2020-04-17,20:30,Liechtenstein
8,Sweatpants,15,78.85,2020-03-01,23:38,Portugal
3,Jeans,2,71.72,2020-08-14,22:41,Denmark
3,Sports Shoes,10,98.68,2020-11-20,07:19,Luxembourg
7,Sports Shoes,17,11.21,2020-05-26,07:30,France
3,Jeans,14,23.38,2020-07-23,22:44,Liechtenstein
7,Long Sleeve Shirt,18,84.58,2020-12-08,13:40,Czech Republic
6,Dress Shirt,11,14.08,2020-11-30,11:24,France
7,Dress Pants,1,26.37,2020-05-14,04:07,Latvia
7,Casual Shoes,8,68.29,2020-11-16,12:33,Liechtenstein
6,Sneakers,17,92.08,2020-05-02,17:12,Austria
6,Sports Shoes,10,56.22,2020-01-04,02:04,Germany
8,Casual Shoes,18,59.17,2020-11-23,01:19,Lithuania
4,Dress Shirt,11,66.24,2020-08-25,12:31,Belgium
8,Sneakers,20,65.92,2020-03-14,17:31,Iceland
8,Long Sleeve Shirt,17,79.56,2020-09-14,09:11,Denmark
7,Polo Shirt,11,21.91,2020-12-23,11:49,Ireland
6,Long Sleeve Shirt,4,77.61,2020-09-12,07:47,Latvia
4,Polo Shirt,12,71.02,2020-02-16,14:37,Czech Republic
3,Dress Shoes,13,82.37,2020-11-21,02:39,Cyprus
7,Sports Shoes,20,23.5,2020-05-18,09:03,Denmark
2,Sweatpants,11,17.3,2020-10-24,13:22,France
8,Dress Shoes,9,30.49,2020-08-23,17:38,Norway
2,Sports Shoes,4,54.13,2020-11-20,21:51,Croatia
2,Sweatpants,16,28.87,2020-09-10,05:56,Bulgaria
1,Long Sleeve Shirt,16,33.69,2020-11-09,18:12,Ireland
9,Sweatpants,16,74.0,2020-11-18,01:52,Spain
6,Dress Shirt,19,25.17,2020-12-14,03:20,Liechtenstein
3,Dress Pants,11,33.19,2020-08-15,08:49,Cyprus
6,Long Sleeve Shirt,12,71.55,2020-04-25,03:59,Netherlands
2,Jeans,12,43.78,2020-05-18,15:58,Netherlands
9,Casual Shoes,1,77.39,2020-01-09,09:16,Sweden
3,Dress Shoes,6,97.04,2020-12-12,03:15,Denmark
10,Dress Shirt,6,19.93,2020-02-20,14:27,Romania
1,Polo Shirt,3,54.91,2020-05-24,04:57,Romania
9,Jeans,4,19.31,2020-08-01,07:03,France
2,Sweatpants,5,18.32,2020-04-18,17:25,Cyprus
8,Polo Shirt,15,91.24,2020-10-14,16:49,Sweden
4,Sports Shoes,18,15.72,2020-10-26,08:32,Germany
2,Dress Shoes,16,71.8,2020-06-17,21:44,Czech Republic
9,Sweatpants,6,90.53,2020-05-04,06:51,Luxembourg
1,Long Sleeve Shirt,3,29.87,2020-08-16,03:37,Hungary
10,Polo Shirt,13,75.7,2020-02-27,12:43,Austria
5,Polo Shirt,17,88.48,2020-12-05,05:47,Netherlands
3,Dress Pants,9,73.99,2020-12-21,13:58,Norway
5,Sweatpants,16,54.46,2020-08-10,22:40,Romania
